Employee_ID,Attrition_rate
EID_9724,0.9507
EID_22697,0.35100000000000003
EID_16505,0.1171
EID_11616,0.0383
EID_10352,0.0268
EID_24093,0.8351
EID_11826,0.0216
EID_24211,0.287
EID_14709,0.0859
EID_18747,0.4481
EID_16077,0.1469
EID_15440,0.1371
EID_4935,0.2337
EID_13791,0.0032500000000000003
EID_16876,0.3853
EID_1335,0.0091
EID_19086,0.0417
EID_12872,0.0705
EID_11623,0.1732
EID_7807,0.2
EID_9605,0.1408
EID_12736,0.2165
EID_20565,0.142
EID_17225,0.5652
EID_19974,0.2476
EID_16045,0.1545
EID_2082,0.0559
EID_22219,0.1533
EID_19439,0.1093
EID_2979,0.2384
EID_24414,0.009000000000000001
EID_15148,0.1261
EID_10690,0.0367
EID_16346,0.0056
EID_22752,0.1658
EID_21746,0.055
EID_1705,0.2738
EID_7498,0.019
EID_6874,0.2365
EID_4543,0.1186
EID_8931,0.5074
EID_16435,0.0395
EID_16767,0.1646
EID_3058,0.0015
EID_16381,0.1344
EID_17190,0.0915
EID_7079,0.215
EID_10191,0.0428
EID_1378,0.1715
EID_20222,0.5921
EID_6156,0.1721
EID_5975,0.5473
EID_18682,0.3
EID_8837,0.1746
EID_24686,0.0528
EID_9869,0.0939
EID_14673,0.6858
EID_14443,0.0982
EID_21591,0.1918
EID_25240,0.134
EID_18365,0.272
EID_9260,0.8665
EID_10696,0.9143
EID_18012,0.284
EID_17421,0.1745
EID_23615,0.1423
EID_14132,0.5038
EID_13168,0.1659
EID_16973,0.7045
EID_13426,0.2841
EID_1493,0.0978
EID_3994,0.0216
EID_10574,0.112
EID_12394,0.0278
EID_4781,0.1514
EID_24911,0.7140000000000001
EID_3205,0.0737
EID_25568,0.0472
EID_4343,0.1719
EID_4330,0.2337
EID_12518,0.884
EID_18426,0.4052
EID_3862,0.1079
EID_13478,0.0934
EID_5607,0.2337
EID_22353,0.0099
EID_18346,0.2529
EID_5978,0.1246
EID_3391,0.07200000000000001
EID_8525,0.0899
EID_5245,0.2589
EID_11791,0.142
EID_22913,0.0899
EID_15587,0.0033
EID_4851,0.1612
EID_3432,0.2867
EID_13090,0.2229
EID_15117,0.0645
EID_22004,0.0251
EID_16053,0.192
EID_16458,0.7659999999999999
EID_8021,0.1645
EID_24385,0.055
EID_7053,0.1797
EID_13544,0.0998
EID_9014,0.16899999999999998
EID_9246,0.9391
EID_15642,0.2222
EID_12295,0.1235
EID_7925,0.1154
EID_18473,0.0303
EID_19427,0.0978
EID_17027,0.0801
EID_22093,0.1871
EID_25611,0.0684
EID_20490,0.1459
EID_4204,0.0518
EID_2604,0.2464
EID_16152,0.4753
EID_8563,0.2534
EID_18620,0.0046
EID_11012,0.142
EID_19598,0.1954
EID_13159,0.1974
EID_13171,0.1672
EID_8374,0.0161
EID_9838,0.0178
EID_18489,0.1687
EID_17451,0.0891
EID_7269,0.0263
EID_20548,0.2993
EID_9466,0.1744
EID_16085,0.2757
EID_24082,0.7329
EID_5078,0.0309
EID_23951,0.1581
EID_8327,0.1824
EID_5904,0.1041
EID_11085,0.1137
EID_21437,0.2515
EID_7471,0.2577
EID_12046,0.0284
EID_18653,0.1942
EID_14175,0.7999
EID_5514,0.7915
EID_20148,0.0814
EID_14260,0.0854
EID_15574,0.1328
EID_7287,0.0804
EID_18889,0.7659999999999999
EID_13106,0.2239
EID_15448,0.193
EID_25897,0.0314
EID_23758,0.0031
EID_23208,0.0511
EID_13646,0.1342
EID_5467,0.1058
EID_6022,0.1544
EID_10923,0.1656
EID_10408,0.0074
EID_4186,0.0212
EID_22022,0.0099
EID_16390,0.0104
EID_19493,0.0077
EID_12519,0.0403
EID_23549,0.9391
EID_17612,0.5921
EID_25007,0.0859
EID_1949,0.2239
EID_23313,0.8953
EID_22516,0.0376
EID_21836,0.192
EID_7268,0.0278
EID_8202,0.1252
EID_6613,0.0363
EID_2596,0.0863
EID_19849,0.07400000000000001
EID_11546,0.1138
EID_3942,0.1983
EID_7899,0.1976
EID_4802,0.1645
EID_6725,0.0902
EID_3835,0.0911
EID_9511,0.1744
EID_5757,0.1186
EID_24838,0.241
EID_15225,0.1485
EID_8238,0.2735
EID_2826,0.1457
EID_20774,0.0213
EID_19311,0.1202
EID_12339,0.2291
EID_1583,0.2458
EID_1033,0.0149
EID_10764,0.0255
EID_17203,0.1601
EID_1345,0.0641
EID_4951,0.0671
EID_16956,0.1043
EID_9203,0.1349
EID_7021,0.1553
EID_8707,0.6815
EID_5209,0.1235
EID_20428,0.195
EID_10913,0.098
EID_11507,0.2625
EID_3693,0.0638
EID_22857,0.1667
EID_18744,0.2864
EID_19600,0.1105
EID_21336,0.2603
EID_17676,0.0995
EID_1678,0.4777
EID_4889,0.5405
EID_9961,0.2365
EID_23386,0.2515
EID_19835,0.1732
EID_9519,0.1449
EID_5449,0.123
EID_20640,0.0892
EID_16387,0.3262
EID_20293,0.7741
EID_2296,0.8628
EID_11827,0.1702
EID_21522,0.7906
EID_2767,0.0521
EID_2873,0.7482
EID_2603,0.10735
EID_2674,0.0809
EID_23682,0.033600000000000005
EID_13310,0.013
EID_6523,0.139
EID_13056,0.058
EID_7244,0.368
EID_1072,0.6858
EID_25833,0.0079
EID_11244,0.0891
EID_22918,0.6779
EID_16735,0.677
EID_4201,0.0327
EID_5998,0.1663
EID_19254,0.0978
EID_16653,0.1578
EID_11729,0.9201
EID_19573,0.5757
EID_21463,0.1032
EID_5899,0.1609
EID_23613,0.0359
EID_8609,0.2706
EID_2660,0.2368
EID_1333,0.163
EID_3212,0.2676
EID_7830,0.1927
EID_4372,0.239
EID_15955,0.14429999999999998
EID_22059,0.3543
EID_22804,0.0389
EID_4700,0.29
EID_14401,0.2971
EID_19971,0.2899
EID_10684,0.1429
EID_21512,0.0488
EID_16722,0.5975
EID_16012,0.0226
EID_19093,0.1518
EID_25636,0.0849
EID_10567,0.259
EID_11601,0.2405
EID_25697,0.0296
EID_22131,0.048
EID_8511,0.1002
EID_18114,0.0199
EID_12784,0.7242
EID_12820,0.0617
EID_4512,0.08800000000000001
EID_5837,0.0767
EID_12564,0.1408
EID_16737,0.1277
EID_25986,0.0283
EID_8729,0.1919
EID_4386,0.0091
EID_5223,0.0739
EID_1494,0.1946
EID_22699,0.1781
EID_1083,0.0393
EID_1329,0.098
EID_3550,0.0057
EID_18845,0.0747
EID_17946,0.9429
EID_1712,0.1203
EID_12024,0.0226
EID_2974,0.1353
EID_12806,0.0333
EID_10396,0.0074
EID_3998,0.1069
EID_22451,0.091
EID_12242,0.1718
EID_18599,0.764
EID_9423,0.5377
EID_25347,0.1674
EID_20183,0.0836
EID_18079,0.086
EID_10059,0.4299
EID_1322,0.1294
EID_18109,0.0312
EID_7325,0.0771
EID_6000,0.0174
EID_10760,0.09903333333333335
EID_24380,0.1238
EID_7070,0.1484
EID_2796,0.2965
EID_18860,0.0505
EID_13597,0.1854
EID_6858,0.0817
EID_14987,0.1144
EID_8902,0.5652
EID_9453,0.0108
EID_20605,0.1902
EID_16020,0.0763
EID_6335,0.006999999999999999
EID_1317,0.5331
EID_5575,0.1671
EID_17433,0.0659
EID_6238,0.1185
EID_10734,0.1811
EID_7661,0.0713
EID_9281,0.0246
EID_19259,0.2899
EID_9544,0.1995
EID_2572,0.5785
EID_12706,0.0348
EID_20500,0.2774
EID_19258,0.0799
EID_15915,0.1097
EID_25265,0.7906
EID_16567,0.7984
EID_19553,0.1611
EID_25403,0.6613
EID_10354,0.1777
EID_19522,0.7140000000000001
EID_20132,0.1232
EID_3363,0.2239
EID_15253,0.1658
EID_8368,0.1258
EID_3883,0.1574
EID_7323,0.1921
EID_16203,0.9299
EID_9080,0.2
EID_12266,0.2774
EID_13777,0.193
EID_24876,0.1843
EID_11961,0.4429
EID_25871,0.2526
EID_3563,0.1894
EID_3377,0.1784
EID_19924,0.233
EID_4070,0.1352
EID_7727,0.0486
EID_2253,0.2911
EID_5056,0.6934
EID_16751,0.597
EID_2105,0.1469
EID_14078,0.2586
EID_18779,0.0374
EID_2218,0.04755
EID_6130,0.07200000000000001
EID_21722,0.0011
EID_17748,0.2596
EID_21322,0.3883
EID_6016,0.1911
EID_20480,0.7023
EID_18843,0.8273
EID_7336,0.0386
EID_4455,0.0425
EID_15206,0.1676
EID_15582,0.5447
EID_22381,0.1732
EID_22606,0.2106
EID_12159,0.0015500000000000002
EID_10027,0.1779
EID_4107,0.2577
EID_18932,0.05
EID_1321,0.2794
EID_7759,0.001
EID_21961,0.1851
EID_15289,0.4896
EID_23069,0.1197
EID_17187,0.6996
EID_25372,0.009000000000000001
EID_9787,0.2577
EID_9797,0.1627
EID_10831,0.1737
EID_24620,0.1613
EID_8715,0.2551
EID_13459,0.1174
EID_14031,0.6957
EID_14541,0.0361
EID_12395,0.2291
EID_7150,0.0382
EID_14422,0.1316
EID_19060,0.2516
EID_9338,0.1277
EID_21042,0.2383
EID_8011,0.1307
EID_8102,0.0888
EID_11068,0.1235
EID_15461,0.1581
EID_18509,0.0516
EID_5796,0.12445
EID_19905,0.1794
EID_21609,0.0157
EID_14873,0.4263
EID_8033,0.1292
EID_21354,0.06
EID_16377,0.2186
EID_10566,0.2772
EID_4791,0.1199
EID_20944,0.1015
EID_24913,0.0871
EID_3868,0.183
EID_10611,0.0984
EID_21702,0.6165
EID_9472,0.0113
EID_10746,0.1416
EID_17717,0.2596
EID_18535,0.0429
EID_23706,0.1787
EID_7039,0.1485
EID_23797,0.2408
EID_1574,0.2828
EID_5931,0.0196
EID_6468,0.1072
EID_15805,0.1414
EID_2988,0.1975
EID_21966,0.0259
EID_16571,0.9693
EID_10082,0.0007
EID_8359,0.1414
EID_3200,0.3859
EID_2206,0.0487
EID_14234,0.2291
EID_12498,0.0119
EID_12009,0.017
EID_12486,0.1206
EID_2679,0.4184
EID_25329,0.0185
EID_18268,0.0381
EID_18253,0.0749
EID_11915,0.0333
EID_2503,0.1564
EID_22110,0.0252
EID_9344,0.0267
EID_17568,0.083
EID_1445,0.2584
EID_12971,0.3753
EID_14129,0.0074
EID_22888,0.2951
EID_17510,0.0154
EID_11722,0.0427
EID_18542,0.12725
EID_13158,0.2915
EID_2810,0.0722
EID_16559,0.2919
EID_1124,0.2678
EID_2137,0.1446
EID_13145,0.4455
EID_14181,0.1284
EID_24695,0.0897
EID_21367,0.081
EID_13213,0.297
EID_15852,0.2475
EID_9531,0.6069
EID_6197,0.1949
EID_20012,0.1248
EID_10381,0.2882
EID_9136,0.0891
EID_12063,0.7109
EID_22318,0.018000000000000002
EID_24047,0.0312
EID_5834,0.0444
EID_4763,0.1475
EID_24096,0.1176
EID_13825,0.5163
EID_14326,0.77
EID_10111,0.0429
EID_23362,0.2968
EID_8682,0.7364
EID_18727,0.1441
EID_20725,0.2252
EID_15976,0.3566
EID_17626,0.193
EID_13302,0.0829
EID_11333,0.1142
EID_12305,0.2505
EID_4987,0.1142
EID_12132,0.1765
EID_14163,0.2971
EID_15666,0.1273
EID_19257,0.1412
EID_1591,0.163
EID_5610,0.07200000000000001
EID_4835,0.3159
EID_5060,0.6903
EID_15897,0.715
EID_9771,0.0688
EID_11486,0.0008500000000000001
EID_14583,0.0128
EID_17832,0.1899
EID_6876,0.0134
EID_18560,0.031
EID_1091,0.0882
EID_3837,0.2867
EID_8508,0.2915
EID_23640,0.2755
EID_13280,0.0729
EID_3352,0.5113
EID_13404,0.0825
EID_23565,0.7528
EID_24526,0.2256
EID_9254,0.2273
EID_8916,0.0359
EID_15227,0.2984
EID_11672,0.064
EID_8926,0.2555
EID_25125,0.2528
EID_3170,0.6858
EID_24612,0.0609
EID_23932,0.0035
EID_11554,0.1519
EID_19854,0.1374
EID_16362,0.001
EID_13195,0.8273
EID_25559,0.1042
EID_18526,0.3889
EID_23226,0.0156
EID_5873,0.2357
EID_11286,0.0331
EID_7573,0.2269
EID_11669,0.0169
EID_12639,0.057
EID_12309,0.0664
EID_17566,0.0447
EID_3644,0.1407
EID_9921,0.1185
EID_14703,0.1341
EID_19366,0.0088
EID_12449,0.0933
EID_24591,0.0799
EID_4698,0.0058
EID_17657,0.1946
EID_24446,0.2565
EID_18528,0.5681
EID_8868,0.0038
EID_5820,0.1117
EID_24215,0.2111
EID_19176,0.1294
EID_6578,0.0822
EID_9672,0.198
EID_10702,0.0059
EID_4741,0.1611
EID_24067,0.1649
EID_2416,0.2554
EID_12089,0.1827
EID_8392,0.0537
EID_16766,0.1535
EID_23137,0.2384
EID_24704,0.1424
EID_13184,0.2625
EID_21642,0.8402
EID_8050,0.0517
EID_20432,0.1093
EID_14456,0.2695
EID_7769,0.2242
EID_14077,0.0246
EID_17805,0.0066
EID_14927,0.0884
EID_7995,0.2377
EID_2297,0.0329
EID_7960,0.1954
EID_9481,0.2901
EID_2781,0.0809
EID_25571,0.1321
EID_12462,0.0948
EID_17761,0.1455
EID_22310,0.0878
EID_15161,0.5667
EID_3361,0.2208
EID_2166,0.174
EID_1515,0.4429
EID_13787,0.386
EID_23496,0.952
EID_7820,0.1543
EID_14433,0.2922
EID_9405,0.2625
EID_4195,0.2516
EID_24190,0.0473
EID_20400,0.1417
EID_16111,0.2146
EID_5502,0.8261
EID_17381,0.1505
EID_22435,0.05
EID_3060,0.1232
EID_19197,0.4649
EID_13311,0.1567
EID_14282,0.1474
EID_5849,0.2968
EID_19845,0.6198
EID_6965,0.0736
EID_5048,0.0934
EID_13766,0.0833
EID_22269,0.1494
EID_4363,0.1469
EID_12215,0.102
EID_14479,0.1786
EID_7348,0.197
EID_25664,0.1297
EID_4940,0.0336
EID_6877,0.1212
EID_8337,0.1034
EID_1775,0.0471
EID_13938,0.1567
EID_12735,0.1097
EID_16138,0.1561
EID_18586,0.156
EID_16650,0.0067
EID_18259,0.1672
EID_19144,0.1263
EID_4483,0.1097
EID_10929,0.4068
EID_19882,0.1875
EID_3779,0.1469
EID_18678,0.7798
EID_7168,0.8628
EID_23279,0.5479
EID_17008,0.3287
EID_2795,0.6815
EID_1833,0.0206
EID_21026,0.0024
EID_20322,0.0929
EID_10026,0.1053
EID_7742,0.0255
EID_21792,0.19115
EID_14341,0.2658
EID_24634,0.4271
EID_3379,0.091
EID_20627,0.0206
EID_8572,0.1247
EID_15104,0.2521
EID_12426,0.2239
EID_17588,0.4052
EID_20961,0.1708
EID_23260,0.2802
EID_7213,0.03895
EID_11851,0.2426
EID_5696,0.0376
EID_23011,0.0364
EID_2035,0.0218
EID_22461,0.2484
EID_23215,0.2594
EID_6913,0.5377
EID_5739,0.1957
EID_19814,0.1195
EID_20320,0.0237
EID_2043,0.0482
EID_21992,0.0804
EID_9324,0.7763
EID_3863,0.0357
EID_7513,0.0678
EID_11120,0.57785
EID_6548,0.1072
EID_23957,0.0558
EID_11408,0.1918
EID_24638,0.0632
EID_3908,0.1451
EID_17023,0.2553
EID_10902,0.0044
EID_3543,0.1156
EID_3633,0.1042
EID_3394,0.0401
EID_8619,0.2968
EID_13424,0.1581
EID_15405,0.7573
EID_21727,0.1316
EID_18916,0.1365
EID_3335,0.1144
EID_2811,0.21
EID_8620,0.2664
EID_3249,0.07200000000000001
EID_22140,0.1787
EID_18934,0.1251
EID_24271,0.0646
EID_2164,0.215
EID_22961,0.1497
EID_25318,0.6765
EID_23064,0.0504
EID_1056,0.5771
EID_4389,0.1556
EID_6949,0.07200000000000001
EID_16133,0.2628
EID_8023,0.2445
EID_19426,0.0477
EID_12895,0.0221
EID_17667,0.0064
EID_14826,0.0412
EID_8807,0.0839
EID_13977,0.2656
EID_11167,0.0035
EID_22535,0.0502
EID_5357,0.0716
EID_1450,0.0355
EID_24647,0.0199
EID_1516,0.4534
EID_10122,0.011
EID_2423,0.747
EID_4276,0.1417
EID_10610,0.0007
EID_5840,0.0904
EID_19117,0.0739
EID_1753,0.3686
EID_11679,0.0882
EID_12425,0.1672
EID_21118,0.3361
EID_1348,0.2374
EID_3143,0.146
EID_12153,0.4958
EID_22834,0.0312
EID_14978,0.5725
EID_23361,0.2704
EID_5207,0.2718
EID_8395,0.0774
EID_2440,0.099
EID_14196,0.2711
EID_16684,0.747
EID_22520,0.1355
EID_14689,0.1806
EID_22890,0.589
EID_18695,0.0829
EID_1275,0.0508
EID_6033,0.1436
EID_25616,0.1026
EID_6190,0.123
EID_2964,0.2678
EID_24869,0.0845
EID_3319,0.1574
EID_15857,0.0345
EID_4615,0.5721
EID_23926,0.001
EID_15506,0.3591
EID_4168,0.1385
EID_23593,0.5332
EID_3108,0.1563
EID_22846,0.0153
EID_12618,0.7211
EID_20341,0.4886
EID_15441,0.3889
EID_20278,0.1019
EID_19511,0.1032
EID_7832,0.0204
EID_7775,0.2333
EID_9409,0.1648
EID_11483,0.2849
EID_6657,0.031933333333333334
EID_10338,0.2164
EID_7683,0.2
EID_11854,0.233
EID_17102,0.0014
EID_9882,0.4036
EID_19326,0.9604
EID_1670,0.222
EID_17455,0.094
EID_24867,0.1549
EID_22972,0.1021
EID_4679,0.2208
EID_7172,0.1383
EID_7401,0.5918
EID_13199,0.0762
EID_12244,0.0205
EID_12771,0.0204
EID_7230,0.145
EID_19736,0.0296
EID_2755,0.7555
EID_19126,0.061
EID_20949,0.2127
EID_4573,0.0754
EID_23671,0.0832
EID_11580,0.0743
EID_15600,0.2603
EID_17577,0.0429
EID_6773,0.0132
EID_9565,0.1723
EID_13401,0.4768
EID_17438,0.2287
EID_7604,0.1721
EID_1215,0.8665
EID_24765,0.3807
EID_2084,0.2794
EID_17898,0.3406
EID_9752,0.0579
EID_19867,0.1401
EID_5430,0.1581
EID_22617,0.0802
EID_23590,0.2384
EID_11131,0.0314
EID_1623,0.08800000000000001
EID_25390,0.0031
EID_23316,0.0088
EID_11595,0.0167
EID_10827,0.6412
EID_14787,0.9315
EID_18290,0.3853
EID_17889,0.115
EID_7936,0.1004
EID_12044,0.1113
EID_8205,0.6376
EID_22950,0.6712
EID_4965,0.4467
EID_24073,0.2415
EID_4946,0.2867
EID_14618,0.0546
EID_17692,0.2521
EID_23220,0.0943
EID_24364,0.076
EID_20216,0.0374
EID_24865,0.6248
EID_11009,0.055
EID_6889,0.058
EID_10375,0.0819
EID_11917,0.2949
EID_25323,0.0877
EID_21841,0.5469
EID_25278,0.0476
EID_17857,0.1238
EID_2991,0.1292
EID_23822,0.1469
EID_12098,0.048
EID_14665,0.1517
EID_25373,0.0221
EID_22143,0.0774
EID_4000,0.1474
EID_2951,0.043
EID_8610,0.7227
EID_6998,0.0559
EID_21972,0.16
EID_3582,0.2384
EID_18220,0.017
EID_12381,0.031933333333333334
EID_15689,0.2252
EID_12239,0.2405
EID_3987,0.7444
EID_20164,0.0943
EID_1654,0.0851
EID_25583,0.0176
EID_22736,0.2965
EID_22169,0.1048
EID_9495,0.987
EID_2465,0.197
EID_1659,0.0274
EID_4509,0.0863
EID_15264,0.0972
EID_9494,0.3793
EID_23657,0.098
EID_10376,0.1639
EID_25277,0.0077
EID_15121,0.0205
EID_14760,0.4356
EID_9160,0.1339
EID_18574,0.1467
EID_2977,0.0338
EID_4745,0.0647
EID_6762,0.1194
EID_2682,0.3497
EID_19172,0.7035
EID_1013,0.1186
EID_1242,0.1171
EID_10336,0.0632
EID_11247,0.1576
EID_4631,0.1704
EID_21660,0.0585
EID_6752,0.2672
EID_14409,0.1262
EID_21720,0.1786
EID_14495,0.1724
EID_15348,0.1176
EID_9610,0.1751
EID_10629,0.0242
EID_10182,0.8356
EID_10598,0.1191
EID_11065,0.6195
EID_16129,0.9823
EID_15572,0.0851
EID_21059,0.0986
EID_7812,0.0705
EID_15162,0.5469
EID_6911,0.4698
EID_17591,0.7234
EID_22638,0.0878
EID_3217,0.0911
EID_10116,0.1615
EID_23199,0.6712
EID_18844,0.0727
EID_19931,0.2513
EID_22215,0.1613
EID_14623,0.0521
EID_7884,0.7971
EID_3197,0.2744
EID_11291,0.0956
EID_3320,0.1839
EID_12585,0.1018
EID_13592,0.174
EID_11264,0.0186
EID_6997,0.7242
EID_2327,0.1492
EID_9340,0.1514
EID_14544,0.1484
EID_13055,0.2702
EID_14014,0.5539
EID_7429,0.0115
EID_19008,0.2609
EID_14283,0.1731
EID_10882,0.2101
EID_5194,0.036000000000000004
EID_23844,0.0152
EID_22628,0.16699999999999998
EID_10033,0.938
EID_13281,0.1273
EID_23871,0.058
EID_3621,0.2994
EID_12968,0.0525
EID_5819,0.0186
EID_6694,0.1071
EID_17656,0.2899
EID_8888,0.0336
EID_14552,0.1394
EID_15342,0.1611
EID_7728,0.0831
EID_10331,0.0877
EID_5479,0.15095
EID_25526,0.0276
EID_12348,0.1702
EID_6196,0.025
EID_3619,0.099
EID_11280,0.2781
EID_18119,0.194
EID_18058,0.1174
EID_20911,0.6376
EID_19840,0.7161
EID_11808,0.1108
EID_16265,0.1477
EID_25976,0.0965
EID_3872,0.3671
EID_23029,0.7290000000000001
EID_11745,0.0114
EID_9556,0.1093
EID_19748,0.08775
EID_23253,0.0024
EID_16237,0.1817
EID_11694,0.0623
EID_12824,0.0946
EID_12797,0.0844
EID_3524,0.1225
EID_10559,0.2625
EID_22844,0.1981
EID_22281,0.1065
EID_9535,0.6964
EID_1642,0.1355
EID_17630,0.0369
EID_15083,0.0976
EID_2690,0.0429
EID_12199,0.1715
EID_3449,0.0878
EID_12097,0.1264
EID_23272,0.1366
EID_6890,0.0487
EID_2438,0.7444
EID_6508,0.2898
EID_10772,0.0968
EID_6076,0.1551
EID_3045,0.1408
EID_24779,0.1031
EID_12553,0.1107
EID_24984,0.026
EID_17157,0.7659999999999999
EID_11823,0.1348
EID_4765,0.0123
EID_16143,0.174
EID_19658,0.1213
EID_12035,0.1963
EID_3481,0.5918
EID_12776,0.1535
EID_21160,0.1585
EID_11127,0.1051
EID_11784,0.1575
EID_17458,0.0713
EID_15653,0.037000000000000005
EID_25399,0.2501
EID_8799,0.2595
EID_14529,0.0544
EID_19407,0.6304
EID_8224,0.0882
EID_21582,0.1408
EID_14807,0.6248
EID_17338,0.0661
EID_10635,0.0065
EID_16300,0.0084
EID_5155,0.0276
EID_11136,0.4642
EID_7716,0.2229
EID_13041,0.0694
EID_1572,0.1292
EID_2382,0.2678
EID_4568,0.6815
EID_25153,0.0381
EID_20523,0.8729
EID_2332,0.0722
EID_6143,0.111
EID_19549,0.1165
EID_24568,0.1497
EID_23211,0.4777
EID_2342,0.5672
EID_2922,0.0766
EID_6026,0.157
EID_10107,0.0066
EID_14855,0.6892
EID_18780,0.12725
EID_10578,0.0202
EID_3842,0.195
EID_10225,0.171
EID_15275,0.1894
EID_10740,0.1631
EID_9483,0.7618
EID_11262,0.0377
EID_24388,0.062
EID_19271,0.2609
EID_15363,0.1211
EID_16555,0.1799
EID_7387,0.8807
EID_2692,0.091
EID_19754,0.2183
EID_10859,0.005
EID_16618,0.1439
EID_1697,0.1781
EID_3764,0.0679
EID_4502,0.19
EID_19240,0.5975
EID_22590,0.7371
EID_14056,0.1365
EID_20697,0.0602
EID_2505,0.235
EID_23288,0.1941
EID_23373,0.14400000000000002
EID_18878,0.1954
EID_11857,0.0611
EID_25945,0.9615
EID_18242,0.1816
EID_22823,0.5804
EID_5625,0.1822
EID_6702,0.0013
EID_24252,0.1723
EID_12704,0.0778
EID_1770,0.0115
EID_10159,0.0276
EID_3702,0.1911
EID_2688,0.299
EID_19784,0.0749
EID_3636,0.049
EID_14537,0.4586
EID_4878,0.0555
EID_10260,0.0139
EID_5154,0.0983
EID_21206,0.0587
EID_15511,0.055
EID_8010,0.1079
EID_6249,0.1634
EID_7392,0.0237
EID_18362,0.1277
EID_14147,0.0519
EID_24826,0.0195
EID_10862,0.2374
EID_3088,0.0143
EID_2871,0.1574
EID_22681,0.1736
EID_3720,0.0842
EID_21540,0.0146
EID_3516,0.1248
EID_10969,0.2227
EID_11396,0.6055
EID_11407,0.2742
EID_19264,0.0865
EID_12406,0.0618
EID_19440,0.1096
EID_22729,0.0849
EID_21143,0.2702
EID_19936,0.107
EID_13997,0.0806
EID_15533,0.1451
EID_22065,0.1692
EID_6600,0.1719
EID_15316,0.7659999999999999
EID_10721,0.9507
EID_20630,0.1154
EID_17720,0.0263
EID_7692,0.1793
EID_25004,0.1243
EID_1804,0.0016
EID_25207,0.0976
EID_7638,0.2901
EID_8179,0.0396
EID_23406,0.3578
EID_19285,0.0191
EID_15333,0.1171
EID_9685,0.0035
EID_15725,0.6957
EID_8302,0.0341
EID_10726,0.4098
EID_6168,0.0983
EID_16711,0.3137
EID_24881,0.3116
EID_15281,0.0287
EID_17428,0.0948
EID_2814,0.0415
EID_8717,0.2345
EID_4395,0.0911
EID_22871,0.2852
EID_22152,0.2994
EID_23649,0.0182
EID_24748,0.4082
EID_25426,0.272
EID_13986,0.1477
EID_19704,0.1835
EID_15554,0.15
EID_23100,0.1899
EID_25408,0.1247
EID_15870,0.2383
EID_4048,0.1742
EID_12712,0.1911
EID_1937,0.2154
EID_14246,0.2467
EID_2569,0.0827
EID_6228,0.2577
EID_21309,0.0458
EID_16971,0.0056
EID_25273,0.9615
EID_8968,0.2384
EID_21475,0.0642
EID_1982,0.0137
EID_23627,0.0905
EID_14209,0.1533
EID_22365,0.2994
EID_21031,0.0777
EID_16883,0.6996
EID_15734,0.08199999999999999
EID_20840,0.1386
EID_20792,0.1902
EID_2652,0.0797
EID_3079,0.7203
EID_1425,0.4461
EID_17271,0.4671
EID_22724,0.12835000000000002
EID_23964,0.1479
EID_9333,0.2322
EID_12374,0.0048
EID_25107,0.0012
EID_22869,0.0904
EID_18753,0.0518
EID_16805,0.0484
EID_19994,0.1234
EID_3004,0.0403
EID_12616,0.0694
EID_6090,0.0804
EID_3303,0.0855
EID_9435,0.3883
EID_1838,0.6918
EID_15681,0.1581
EID_17496,0.3988
EID_8456,0.2867
EID_23174,0.0002
EID_8285,0.1537
EID_6547,0.1689
EID_23648,0.0845
EID_7958,0.1283
EID_19299,0.0194
EID_8699,0.0182
EID_14528,0.0865
EID_23167,0.1074
EID_25289,0.1057
EID_12802,0.9391
EID_15986,0.1138
EID_3609,0.1244
EID_2045,0.0015
EID_1788,0.2728
EID_22630,0.2418
EID_10542,0.2565
EID_13101,0.6935
EID_5159,0.419
EID_18490,0.1638
EID_25693,0.1674
EID_20514,0.4271
EID_3713,0.1497
EID_11193,0.2939
EID_6052,0.8351
EID_6986,0.084
EID_9104,0.275
EID_23058,0.0052
EID_3156,0.0895
EID_17660,0.1921
EID_17514,0.1529
EID_15370,0.0416
EID_12207,0.0226
EID_7351,0.0919
EID_24727,0.5565
EID_6356,0.0804
EID_15421,0.0312
EID_11772,0.0943
EID_14071,0.1508
EID_16359,0.1087
EID_16919,0.9217
EID_21496,0.1614
EID_10564,0.0664
EID_3773,0.043
EID_9484,0.2882
EID_13601,0.1519
EID_13843,0.254
EID_8774,0.0258
EID_7542,0.6518
EID_3388,0.1339
EID_17949,0.471
EID_1815,0.5473
EID_10479,0.161
EID_10722,0.0894
EID_3427,0.1098
EID_18205,0.2309
EID_21650,0.1794
EID_23124,0.1957
EID_4294,0.232
EID_13366,0.0259
EID_13957,0.9823
EID_3578,0.2901
EID_24105,0.1411
EID_13186,0.1574
EID_24214,0.07400000000000001
EID_17251,0.1248
EID_23225,0.0099
EID_2152,0.2174
EID_10625,0.1553
EID_2044,0.0518
EID_7201,0.2834
EID_2405,0.0887
EID_22716,0.0317
EID_22728,0.06
EID_21251,0.1253
EID_6915,0.0724
EID_14744,0.1974
EID_15814,0.6454
EID_6659,0.1781
EID_10991,0.2664
EID_6500,0.0231
EID_19121,0.1072
EID_6278,0.020749999999999998
EID_13236,0.106
EID_5382,0.1769
EID_6871,0.04
EID_5012,0.1716
EID_1268,0.2554
EID_6588,0.1066
EID_22163,0.12445
EID_11121,0.2377
EID_22615,0.3473
EID_7838,0.1707
EID_3344,0.0312
